"user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
198086,2015-04-04 13:24:39,2015-05-25 03:16:15,38,"OLJSFVIOCZQMZ","Ads","Chrome","M",34,3169070772.36951,0
22279,2015-08-13 09:01:30,2015-11-07 15:00:22,32,"PUHYMPYPRUTNK","Direct","Chrome","M",35,3437788547.53659,0
109252,2015-03-07 14:18:34,2015-05-07 07:02:12,49,"VDJMPBAGLAHKD","Direct","FireFox","F",35,1218505398.17848,0
137342,2015-07-30 08:28:16,2015-08-24 20:45:28,11,"MUWQYLBJYVHKY","Direct","IE","F",41,3257457891.00923,0
335885,2015-07-20 22:15:03,2015-09-21 04:33:55,17,"NGNSHOMQDPXMG","Direct","Chrome","M",38,2375402730.82395,0
304308,2015-08-11 05:36:40,2015-08-15 08:22:29,51,"PYKSIJTVCSFWE","Direct","Safari","M",25,3105351663.02587,0
248767,2015-02-17 20:41:44,2015-03-04 02:22:41,31,"RGZGKBLZNAGWS","Ads","Chrome","M",35,2614372248.68978,0
383881,2015-07-22 22:37:57,2015-09-16 04:04:53,17,"ZHXOWJUHOYZSV","SEO","Chrome","M",18,263076178.831157,0
183786,2015-04-14 19:35:37,2015-07-27 13:49:42,23,"SRNLQZULOVHLA","SEO","Chrome","F",29,1186010694.13351,0
267446,2015-01-23 19:57:08,2015-01-28 00:55:23,9,"AAPTCWEZZVVFY","Direct","Safari","M",22,3691771394.85315,0
213011,2015-08-07 07:07:45,2015-11-07 05:52:30,43,"NVZCXFRATULXX","SEO","FireFox","M",43,4186737568.37678,0
222059,2015-07-19 02:57:19,2015-11-10 02:14:28,36,"DRGDJJKTOPXJB","SEO","Chrome","M",22,2162431981.53702,0
70400,2015-05-19 01:27:00,2015-07-06 16:17:03,53,"SQIRYSQRLAZJZ","Direct","Chrome","M",30,3617002606.90203,0
371749,2015-01-01 15:11:27,2015-03-28 22:42:48,34,"LCGMUKJZZDBLV","Direct","Chrome","F",27,3468684698.48591,0
238503,2015-05-22 16:28:16,2015-09-15 15:30:17,45,"YCRRRVKELGWDR","SEO","Chrome","M",23,1179051592.39568,0
125507,2015-02-28 16:34:21,2015-03-14 12:13:10,30,"JVHFBYQDISNJI","SEO","FireFox","M",23,2198261906.99913,0
148338,2015-08-17 11:32:17,2015-12-01 17:53:01,58,"ECAGBGEJNEKGK","SEO","IE","M",52,2864649554.82207,0
308574,2015-01-12 15:01:24,2015-01-25 05:16:25,46,"PQSQPZPLEPZVX","Ads","Chrome","M",32,677147961.514001,0
249811,2015-05-21 21:57:05,2015-07-25 07:08:03,54,"IWIPOAZHBNHBQ","Ads","Chrome","M",26,3124816074.59,0
57353,2015-06-03 15:49:55,2015-07-16 23:56:01,35,"MFMVIZWZVXCUN","SEO","IE","M",31,2540135229.60652,0
248463,2015-01-31 17:34:44,2015-02-19 05:19:01,52,"ZLZPSQMIDTXDZ","Ads","Chrome","M",34,1489048547.46202,0
150960,2015-08-10 09:04:39,2015-09-27 14:55:13,38,"CWUZZUNAJTMNU","Direct","IE","M",31,1896587486.98648,0
348397,2015-03-16 02:35:31,2015-07-01 07:44:31,56,"MSDXJXMXEKYEJ","SEO","IE","F",34,3096541668.82415,0
396703,2015-01-27 01:17:52,2015-05-11 21:10:19,13,"BLYBPNVIFJYIJ","Ads","IE","F",31,3281847476.8411,0
313907,2015-07-21 01:18:29,2015-08-27 11:08:35,16,"MUPCDVICMMCQG","Direct","IE","M",28,2580694991.11575,0
214888,2015-04-03 10:13:43,2015-05-25 05:11:13,39,"RAUELTNDCJWVG","Ads","Chrome","M",30,1883995364.87422,0
357047,2015-05-22 03:27:57,2015-09-11 15:48:37,37,"EMVBWZLYJFTBH","SEO","Chrome","M",34,3987589129.9071,0
179078,2015-02-16 12:24:32,2015-03-03 20:18:11,51,"OBRARJBIKXBFG","Ads","FireFox","F",30,823760283.701267,0
229378,2015-07-15 04:31:26,2015-10-25 08:11:16,91,"DYHXIAIRPSWPM","Direct","IE","M",28,3064711746.5717,0
390181,2015-05-18 05:21:30,2015-08-04 05:52:11,25,"VIWHCEQZNHGOE","Ads","IE","M",22,3947165905.44933,0
107477,2015-07-16 04:18:09,2015-10-19 10:25:40,18,"BLSALURQZMFRG","Ads","FireFox","F",24,1457588829.22495,0
132814,2015-02-16 19:05:04,2015-04-30 20:15:52,34,"UOWENOPBZGATB","Ads","FireFox","F",35,2217002809.74976,0
95926,2015-04-06 16:59:19,2015-06-07 08:41:53,30,"AOSLJFOUZUFVU","SEO","IE","M",30,640818374.98003,0
40278,2015-05-29 00:41:32,2015-08-02 16:20:29,9,"GXQRBJJANPFTR","SEO","Chrome","F",32,3817612013.17134,0
208845,2015-06-11 03:51:57,2015-08-22 16:25:51,27,"HIQHPPJMZEMDV","Ads","Safari","M",37,1246958095.56461,0
349014,2015-03-09 05:38:10,2015-05-15 20:51:12,16,"TIRVKTHXMEHVA","Ads","Chrome","F",52,3551280728.03513,0
51857,2015-08-17 15:36:09,2015-11-26 16:40:46,20,"MFENJIKJNDGZS","SEO","FireFox","F",36,2496262676.71772,0
281223,2015-01-06 12:10:14,2015-01-06 12:10:15,81,"KPAAACGRQWYIK","Direct","IE","M",24,183974753.225656,1
377228,2015-05-01 10:23:16,2015-07-01 03:12:00,40,"NCIDVLZORFLVQ","Direct","IE","M",34,151199226.394074,0
344788,2015-03-26 06:35:38,2015-07-21 14:47:30,27,"HHVERRJTXTBPH","Direct","Safari","F",19,3916348618.64165,0
195652,2015-05-30 18:44:04,2015-07-08 23:39:28,17,"MIRLMBDTNHUII","Ads","Safari","F",24,1077461765.84511,0
327517,2015-02-12 15:24:14,2015-03-27 19:43:13,26,"MTPNLQTXCKLEC","SEO","FireFox","M",30,3787826461.74357,0
285167,2015-03-12 17:35:01,2015-06-26 11:18:09,41,"EHGXKXXHPBRSS","Ads","Chrome","M",24,3605382606.62979,0
189781,2015-06-01 23:27:20,2015-07-07 16:23:22,59,"LMNMQMEIZXYFZ","Ads","FireFox","F",36,194674653.748049,0
295042,2015-08-05 02:28:39,2015-08-23 00:01:36,48,"EUZXGTHQBOOFA","SEO","FireFox","M",34,2423289351.47789,0
164639,2015-03-21 00:38:44,2015-04-19 02:17:12,62,"AFONRHDLHQSCZ","SEO","Chrome","M",25,1060179340.65933,0
300574,2015-04-08 22:09:17,2015-06-15 14:30:13,15,"SSUSVSDJSNYYM","Direct","Safari","M",39,4286633379.43033,0
187505,2015-02-22 11:46:14,2015-04-09 15:56:58,32,"ASKVUKQNVCJEI","SEO","Chrome","F",26,3539893109.78578,0
106381,2015-01-26 17:52:42,2015-04-17 07:01:06,11,"CVOIMWCUNVGOC","Direct","Chrome","M",24,2508857246.47245,0
199605,2015-06-05 05:28:36,2015-06-30 03:42:29,53,"BVENZESLNYSKS","Ads","Chrome","F",27,2821279936.24957,0
76807,2015-06-08 03:33:58,2015-08-27 19:30:51,49,"YZKHMTTTTOUMU","SEO","IE","F",27,4223875414.65538,0
18509,2015-04-24 02:51:52,2015-06-22 07:27:17,61,"JDHZPDBVCKHAW","Ads","Chrome","M",45,2924572343.72841,0
194005,2015-01-03 17:03:15,2015-01-03 17:03:16,56,"MDZLSDMLNZGOY","SEO","Chrome","F",20,3537938390.95081,1
45710,2015-02-21 16:04:07,2015-03-26 17:40:02,44,"TEXMXHIVNKKZO","SEO","IE","M",47,1147308137.69057,0
282882,2015-03-14 13:55:50,2015-04-12 10:22:09,38,"QENPNSQUQQKQY","Ads","Opera","M",42,3221883644.55952,0
137247,2015-08-04 07:33:33,2015-10-30 01:14:27,38,"FYPHGVPIGQIXR","SEO","Chrome","M",38,4044906502.86182,0
214155,2015-08-07 04:59:29,2015-11-13 03:01:57,58,"PBBQNACRPFWLB","SEO","Safari","F",19,1827390292.28398,0
99883,2015-01-20 13:39:56,2015-01-30 22:15:22,43,"QTKANESBLELHU","SEO","Chrome","M",38,1180371526.77249,0
358761,2015-01-18 14:17:30,2015-03-17 16:32:37,56,"ZTHULTRSSFTQX","Ads","IE","M",38,1007954241.2821,0
100303,2015-05-06 23:44:30,2015-08-03 08:52:16,60,"CPPJLDWIYIMXC","SEO","IE","M",26,459434999.595331,0
10653,2015-03-06 13:23:12,2015-07-02 02:08:31,14,"FNTAXQRMIWYQN","Ads","Chrome","M",26,2177167176.07513,0
388117,2015-05-24 22:42:05,2015-08-10 10:01:19,62,"VTVGGREFAPIRD","SEO","Chrome","F",25,1962161236.32483,0
141368,2015-08-12 06:55:29,2015-11-14 22:18:16,30,"IEDIDDOLCXICW","Direct","IE","F",23,813229619.055081,1
305803,2015-01-02 23:25:18,2015-04-06 21:03:00,62,"QQOVELMZLRGAC","Ads","IE","F",42,3904575348.81605,0
250838,2015-03-14 05:05:37,2015-03-27 06:36:48,11,"ZQCQILWZFNWEI","SEO","Chrome","F",42,2163462154.75675,0
173938,2015-04-28 22:11:00,2015-06-21 16:20:11,17,"XQCVCQBDCGKYE","Ads","Safari","F",28,568608423.330953,0
113875,2015-03-31 21:14:15,2015-04-23 22:47:08,38,"IGQVSJBHZSRDQ","Direct","IE","F",28,3698473821.91907,0
181254,2015-05-28 13:24:49,2015-07-26 06:33:18,41,"VVPCTJLBXOWSF","Ads","Chrome","F",51,1947173890.61777,0
282395,2015-03-26 19:17:48,2015-03-28 13:06:38,53,"BMETMXXBDDTYQ","Direct","Safari","F",29,778618766.910436,0
356289,2015-06-24 01:54:13,2015-10-01 08:08:50,25,"KWBAWRITJJQRV","Ads","Chrome","M",41,1180156793.59011,0
39633,2015-05-29 10:40:45,2015-09-05 23:41:17,23,"QVBLKWBEIUQUV","Ads","Safari","F",27,2473193726.3283,0
20859,2015-02-10 14:29:30,2015-06-07 12:21:44,20,"LXIVVNCWJAMYC","SEO","Chrome","F",22,370010368.734726,0
395656,2015-03-11 00:02:12,2015-06-12 03:47:32,50,"TXQZWRHUJCQQS","Ads","FireFox","M",45,3642204640.1341,0
98915,2015-08-16 08:38:06,2015-10-16 13:18:54,22,"ANMDTWHTBZBRZ","Ads","Chrome","F",41,3515518723.78242,0
156902,2015-02-16 18:04:59,2015-06-09 16:50:55,61,"ABXHFJTSSTHTU","Direct","IE","M",44,3596568131.95205,0
373767,2015-07-31 06:35:00,2015-11-05 15:53:26,16,"PNPRROQVMKWNM","SEO","Chrome","M",37,1965208454.54125,0
49065,2015-04-07 10:35:33,2015-05-19 05:47:42,18,"GHONZUUCERAKN","SEO","Chrome","M",32,3690817543.43602,0
392654,2015-07-28 22:28:28,2015-09-22 14:10:02,29,"UACZEUKAQOJKV","Direct","IE","F",32,674878643.177103,0
271414,2015-05-01 17:33:12,2015-07-06 21:24:52,40,"YYRKBWMQSWPGU","Ads","IE","F",45,3429858178.87225,0
202785,2015-03-05 23:44:48,2015-06-01 19:37:37,45,"ODCERHWPJAZIT","Direct","Chrome","F",28,2278726255.27748,0
205711,2015-07-01 01:30:19,2015-09-20 01:43:16,41,"ZSVCXQAWBLJTQ","Ads","Chrome","F",32,634997697.317063,0
25928,2015-07-08 06:43:00,2015-10-09 08:45:39,46,"ZWFXCSUVJQGVK","Direct","Chrome","F",49,3746753353.37997,0
338821,2015-01-16 03:37:17,2015-03-21 22:54:11,30,"ZTUETGYUPWOYV","SEO","Chrome","M",33,1973445172.53404,0
187064,2015-04-10 11:28:52,2015-06-04 02:12:53,48,"KBUKTIXWDAMVV","SEO","Safari","M",40,874876531.415795,0
375997,2015-01-06 01:20:49,2015-04-21 09:45:08,44,"NZIKFVHJCMULY","Ads","Safari","M",32,2290696900.44053,0
297721,2015-03-26 13:04:31,2015-06-08 06:52:23,42,"FGRBPCPKERGMO","SEO","Safari","M",30,851927203.313457,0
38262,2015-06-14 12:56:52,2015-07-13 20:30:44,47,"DWODXPKHINGKP","SEO","Safari","M",48,1873423839.34817,0
240569,2015-05-22 06:01:24,2015-07-10 13:15:58,24,"STLCLIXKRLKUZ","Direct","Chrome","F",54,1947880991.83908,1
240092,2015-03-26 04:55:23,2015-04-17 20:38:49,25,"NZOOUPQUZUCTV","Ads","FireFox","F",32,2944440832.40234,0
99592,2015-04-02 15:16:22,2015-04-25 22:45:39,17,"HKSOGHVBSDMCU","SEO","IE","M",36,1369167593.86244,0
356112,2015-02-18 17:56:35,2015-04-01 14:30:19,81,"DGBWIMCEXUOMG","Ads","IE","M",34,1238520919.9284,0
373871,2015-03-30 00:46:02,2015-05-26 04:37:38,53,"EBLHNZCLSJREN","Direct","Chrome","F",19,3192074132.17767,0
321293,2015-08-03 18:36:55,2015-10-18 05:50:04,34,"LSLBTYZCDBDGL","SEO","FireFox","F",37,2518486482.86035,0
277426,2015-04-25 12:34:01,2015-08-01 14:34:24,22,"WLOAFSSHAFHCE","Ads","Chrome","F",28,3973212276.37731,0
78100,2015-04-28 07:22:33,2015-06-20 12:17:56,64,"RZPWXRTYPYUCU","Ads","Chrome","F",54,867358394.461567,0
391300,2015-06-22 17:49:31,2015-10-09 00:20:37,16,"UVVUWPHIEBEIE","SEO","Opera","M",45,677153623.53481,0
295747,2015-06-17 22:56:19,2015-07-06 00:19:37,32,"NRTVCHBXSKAZO","Ads","IE","F",42,3696246423.45174,0
238323,2015-04-20 16:30:56,2015-06-28 10:32:48,33,"GIJPPMGHWLWIA","SEO","Chrome","M",36,297328268.230979,0
324675,2015-07-21 10:17:51,2015-09-24 18:03:58,21,"NAAAUPZSNXCGG","SEO","FireFox","M",40,4048352601.71891,0
354553,2015-08-15 12:54:00,2015-10-24 21:30:32,44,"CNDALRPDYEFLK","Direct","Chrome","M",37,1943283198.19995,0
121793,2015-02-02 19:25:02,2015-02-20 03:12:35,23,"LRJBMKSOPGJLM","SEO","Opera","M",40,1919173175.4037,0
10672,2015-01-08 23:32:08,2015-05-02 08:18:42,34,"WCAQZZQGXKRHE","SEO","IE","F",38,1241845317.12987,0
260074,2015-08-02 22:08:30,2015-09-12 16:41:08,31,"HUYLCQDZVEJAW","Ads","Safari","F",46,3427076601.62913,0
366461,2015-05-14 17:48:01,2015-09-03 20:55:43,55,"OWMHNKBOGIFZH","Ads","IE","F",39,1434047169.07958,0
188154,2015-01-10 00:24:18,2015-01-10 00:24:19,27,"MBPZSTSJLREJK","SEO","IE","M",36,3528543105.70081,1
177669,2015-05-20 13:43:46,2015-06-13 19:29:40,47,"IOGOXTOFHELWG","Ads","IE","M",45,271870175.291368,0
9934,2015-01-04 17:01:19,2015-01-04 17:01:20,17,"SPOBTQHGAFBGZ","SEO","FireFox","M",19,2561165469.60481,1
91133,2015-01-30 13:02:47,2015-04-05 05:15:42,24,"CEQRVEHYCZHCE","Ads","FireFox","F",34,491023329.763979,0
206691,2015-01-30 19:04:04,2015-04-25 11:20:55,31,"QVAMVBFXATCFQ","SEO","Chrome","F",50,2615176017.7563,0
115769,2015-03-10 05:41:52,2015-06-13 18:55:15,68,"JHTIUQEPNZYHL","SEO","Chrome","F",33,1492845331.3883,0
79717,2015-03-27 00:33:28,2015-07-24 16:27:44,14,"KROCJZHISBDGY","SEO","Chrome","M",24,845021144.051687,0
137481,2015-07-21 11:34:07,2015-08-23 08:44:43,53,"GKHWVYCEQCAGG","SEO","Chrome","M",50,2155602775.62034,0
172114,2015-05-05 13:03:02,2015-08-01 14:34:38,13,"VGLWPGZTCFOUM","SEO","IE","M",33,2162972307.85838,0
370581,2015-05-01 00:25:10,2015-07-13 18:18:16,49,"FSMWCJIUQAGOC","SEO","FireFox","F",35,2968467257.97779,0
211163,2015-06-01 03:29:24,2015-09-24 09:12:26,52,"OEIOKKTGIVJCX","SEO","Safari","M",31,4078557978.85603,0
229642,2015-08-14 07:28:36,2015-08-20 18:53:24,35,"HNNGOYPGSBSPA","Direct","Safari","M",20,3944049403.00227,0
121779,2015-03-07 15:56:14,2015-06-11 16:07:53,25,"EXQTUXLTBFNIZ","Ads","Chrome","F",53,67939439.1536189,0
286560,2015-04-11 09:33:37,2015-04-27 09:12:31,22,"DNAGVXICBMUFY","Ads","Safari","M",28,1084614642.78395,0
222659,2015-01-10 17:53:39,2015-01-10 17:53:40,45,"JQIFIZQKCCIPY","SEO","Chrome","M",44,2704831658.70064,1
282526,2015-01-17 06:51:03,2015-02-06 07:27:27,18,"UWFVSVDGEARUZ","Direct","FireFox","M",44,2359559380.06888,0
102153,2015-03-13 00:27:14,2015-04-06 19:27:14,17,"VGDUDQNWJEPOM","Ads","Safari","M",25,2162646255.61267,0
320663,2015-06-23 08:43:41,2015-09-01 20:02:02,72,"BZCNOJBJJDMGR","Ads","Safari","M",29,273267974.727584,0
234193,2015-07-21 19:10:16,2015-08-19 06:46:19,60,"QDNGTGRFWALSC","Ads","Safari","F",24,54011998.2142278,0
397285,2015-05-18 23:29:20,2015-08-11 19:28:40,28,"AHAZZJNMIPIBB","SEO","Safari","M",26,1707430355.45628,0
128315,2015-02-01 23:15:44,2015-03-14 12:02:45,31,"KVMGBYVIQJYXD","SEO","Safari","F",35,2280890870.52173,0
314657,2015-03-17 20:28:27,2015-05-30 07:46:49,11,"IUMXLPKHITEMK","Ads","IE","M",42,4216666688.41708,1
316308,2015-03-11 13:54:57,2015-03-16 03:19:12,19,"UBMUHROIYJYPF","Direct","IE","M",41,3686430275.16986,0
237440,2015-01-03 17:28:38,2015-03-02 16:28:24,37,"IMHWFHHHQZGGB","Direct","Chrome","F",44,3801268758.34079,0
270102,2015-07-11 23:02:11,2015-10-19 15:49:05,20,"XUUHVECIPOUKY","Direct","Chrome","F",42,1893391201.20135,0
323865,2015-06-11 18:07:22,2015-09-25 20:55:23,12,"PTGVCRMZKRVSR","SEO","FireFox","M",31,3915649201.01928,0
351932,2015-04-17 10:54:49,2015-06-09 07:46:25,46,"ZWAIVYNUTRXDM","SEO","Chrome","M",28,3767174455.40031,0
20550,2015-05-23 13:07:34,2015-05-30 12:17:17,81,"YSHYVGLUNXLLL","Ads","Chrome","M",37,4185078233.26474,0
199240,2015-03-31 23:03:05,2015-05-27 21:58:59,70,"RBWJRBHKAYFAS","Ads","Chrome","M",27,2482226674.70411,0
139216,2015-08-07 00:51:01,2015-11-02 12:02:11,45,"QGZHOWNEFEKJH","Direct","FireFox","F",44,1333237632.60363,0
86518,2015-08-14 13:33:26,2015-11-07 02:43:14,33,"MJIEQWIANSJNF","SEO","IE","M",35,931467410.941153,0
255177,2015-02-05 04:53:20,2015-02-21 23:22:41,62,"FZVSDKKCYAHOL","SEO","IE","F",54,2270170217.79696,0
34479,2015-03-31 00:21:29,2015-05-19 22:25:25,25,"HTLEXRXFSBCBT","SEO","Chrome","M",28,3526882410.45874,0
297134,2015-02-12 15:55:31,2015-02-19 23:20:50,10,"JSSPOGIWMPKYE","Direct","FireFox","F",31,228372981.662538,0
379707,2015-03-19 20:52:28,2015-06-01 02:45:24,28,"KSKYVWUMFLVXV","Ads","Chrome","M",22,53749646.5228339,0
306709,2015-04-18 09:38:41,2015-06-07 02:27:33,46,"BNASJRGHKZLMX","Ads","Safari","M",33,1099827194.71533,0
84258,2015-03-30 11:17:34,2015-06-21 11:47:53,48,"ODQVTUJQBEVYB","Direct","Safari","M",34,2367826843.76872,0
255295,2015-03-20 19:41:06,2015-04-23 05:34:09,41,"OUCVJEOUNTPHV","SEO","Chrome","F",30,1917954201.37559,0
122965,2015-01-05 22:53:19,2015-02-04 12:39:09,47,"KNYNQLSYLFHXM","SEO","Safari","M",28,1377491799.42,0
292327,2015-01-28 17:30:33,2015-05-23 03:11:59,41,"YHSPLSXYDUFXM","SEO","IE","M",30,3165966571.33903,0
35528,2015-04-01 00:13:19,2015-05-25 11:09:51,23,"PUGGPMIZVVASK","Direct","Chrome","F",30,2539748086.64953,0
38403,2015-05-22 01:21:20,2015-09-01 00:31:25,33,"ZFYTSKZVJKEKQ","Ads","Chrome","F",32,437542803.389167,0
281858,2015-01-21 11:48:57,2015-05-01 08:37:54,51,"EZAZPQRSNEYXX","Direct","Safari","M",21,2481848193.74852,0
23992,2015-06-02 08:22:44,2015-08-29 15:11:35,12,"IAHYRFYQCGCUQ","SEO","Chrome","M",47,3801776996.90034,0
14017,2015-01-16 14:44:05,2015-04-13 22:35:56,22,"QJJXAEYIJJAHC","SEO","Safari","M",34,612324232.300838,0
77902,2015-01-26 15:09:57,2015-04-26 10:54:29,24,"CFHTMYJZGCEPE","Direct","IE","F",32,3791759489.42712,0
133217,2015-01-20 05:58:47,2015-03-02 08:33:55,41,"GAXVIVWFWXPVC","Ads","Opera","M",35,3141198453.38069,0
115575,2015-04-11 08:49:14,2015-05-24 20:58:49,23,"GRTBECAUYJKVO","SEO","Safari","F",40,2437337140.09063,0
79665,2015-03-31 16:20:05,2015-07-16 16:26:56,21,"PAFXNMHTWKTGL","Ads","IE","M",56,1278983967.31114,0
159004,2015-01-07 10:48:16,2015-01-07 10:48:17,41,"SWMEWYLGMUJMY","Ads","Safari","M",35,404906769.78053,1
345760,2015-01-05 10:02:22,2015-04-11 04:09:50,20,"ANKVMSDIGSUQM","Ads","Opera","M",25,136722467.9093,0
52657,2015-05-30 19:17:47,2015-08-20 18:05:19,29,"OPPIKZOADLJWJ","SEO","Chrome","F",26,3213312380.31214,0
247857,2015-05-12 03:12:43,2015-07-02 02:20:17,24,"FQRIAUYADWQKC","Ads","Chrome","M",30,2752636674.69555,0
335163,2015-05-14 19:32:36,2015-06-06 00:21:40,10,"XTACWHQNINAWP","Ads","Chrome","M",47,1883323134.60218,0
210948,2015-07-19 00:33:29,2015-09-22 11:55:17,35,"MAGTOVONNKYGH","SEO","Chrome","F",47,1853179954.17576,0
169768,2015-07-11 15:12:23,2015-10-13 19:44:40,67,"ACYYEVPVMRBOB","Ads","Chrome","M",36,2576874700.85664,0
226069,2015-05-28 23:59:17,2015-09-12 22:29:51,10,"GKQLUQMTELZOG","SEO","Chrome","M",48,3208325048.21591,0
2378,2015-07-08 07:40:05,2015-09-11 15:00:52,35,"PJADPVQNAZSAB","SEO","IE","M",33,4108488289.64627,0
116602,2015-04-29 03:47:14,2015-07-06 04:51:53,31,"WARIUQJCTWUWK","SEO","IE","F",29,1518283564.61392,0
293728,2015-05-30 21:24:59,2015-09-13 04:01:51,17,"GCKGSLFJAGTRO","Ads","Chrome","M",55,1471844145.43711,1
185793,2015-05-09 14:43:44,2015-05-27 09:14:59,61,"FLMFPZGWNFCPT","SEO","FireFox","F",41,3243826500.47903,0
90955,2015-07-29 12:11:16,2015-11-19 19:11:29,41,"EVYHVQAGBVVXH","Ads","IE","M",42,3183821831.5211,0
350831,2015-01-25 06:11:46,2015-02-25 06:55:47,38,"WAHCEXLHZRBBJ","SEO","Safari","F",22,1843193304.05765,0
88913,2015-02-03 08:21:57,2015-03-27 04:58:18,32,"FAJOWGVZXAXNK","Ads","Safari","M",36,2409929585.22516,0
332347,2015-02-22 16:35:23,2015-06-16 19:19:13,28,"ZXIYYWFILMEAV","Ads","Chrome","M",44,2988027543.61722,0
210626,2015-03-26 05:04:03,2015-06-15 04:23:07,12,"XLBKRDZYTKFZO","Ads","Chrome","F",29,1628987661.13763,0
264232,2015-07-02 23:05:14,2015-08-17 04:27:03,32,"USCDRBKZAZUKS","Ads","Chrome","F",30,4155012877.86537,0
127536,2015-08-09 01:54:12,2015-10-01 19:57:25,40,"UQCGZHGYPRPYM","Ads","IE","F",23,2738340621.58235,0
295464,2015-03-24 22:05:01,2015-07-20 10:48:36,36,"PENFOUXSNYSST","Ads","Safari","F",30,3803222001.71265,0
66250,2015-06-04 10:15:48,2015-06-18 20:31:20,31,"RNBFJSTPFKCEZ","Ads","FireFox","F",27,618221047.074955,0
284391,2015-02-10 21:57:47,2015-05-15 16:38:28,53,"BFSQGVGGGHRAN","SEO","Safari","F",44,3329211826.35478,0
117254,2015-06-29 09:33:13,2015-09-28 16:14:13,51,"ORKNEWANPPHLF","SEO","IE","F",30,2212718766.63661,0
205931,2015-03-18 03:24:47,2015-05-16 11:17:43,43,"WDLWGSYCCKWGW","SEO","Chrome","F",21,119390944.164995,0
33036,2015-07-06 15:59:49,2015-07-07 01:33:40,12,"GWNAQKIDQICPT","SEO","Chrome","F",33,390113330.388601,0
109559,2015-04-21 10:34:55,2015-06-20 14:49:53,20,"QUMRICROVWKKX","SEO","FireFox","M",34,397821061.040579,0
134588,2015-04-27 00:50:12,2015-05-29 12:49:22,9,"JISLNFLODIQVJ","SEO","FireFox","M",39,2996003246.22501,0
348798,2015-05-22 18:38:21,2015-06-20 21:37:28,35,"VUJTAWYUZYFDS","SEO","Chrome","M",31,342194455.384871,0
177275,2015-04-26 09:37:38,2015-07-24 18:51:08,13,"WDHZCQKSKYKAD","Ads","FireFox","M",37,3248897250.14259,0
370334,2015-04-07 20:34:12,2015-07-17 19:37:33,54,"ODPKYAYZNBKDX","SEO","Chrome","F",28,3226024731.41174,0
52709,2015-04-01 08:16:37,2015-06-08 04:54:05,70,"PHKFLLILNTBBQ","SEO","Chrome","F",33,1988419373.43568,0
122742,2015-06-09 12:28:22,2015-09-24 02:33:50,40,"VZPIOJZLEOPVD","Direct","Safari","M",30,2706803671.72869,0
158745,2015-03-24 06:45:54,2015-07-03 19:38:55,36,"FILIZGCFKBQWQ","Direct","Chrome","F",40,3306925459.22832,0
127181,2015-05-02 04:19:25,2015-05-04 23:09:55,24,"JOCBSAKWYZQKY","Ads","Safari","M",30,2758190654.64805,0
133002,2015-07-21 14:20:57,2015-10-12 12:47:14,21,"CJRSEKKAZETMP","SEO","IE","F",33,2458307458.71426,0
342496,2015-07-19 14:53:29,2015-08-29 22:29:55,35,"RHRRPJLQDGHMC","SEO","Chrome","F",30,2708491470.86297,0
361729,2015-05-02 15:02:36,2015-06-14 19:04:30,23,"EQGJBGJTENMSL","Ads","Opera","M",23,787788696.730259,0
102005,2015-08-04 04:50:43,2015-11-27 05:58:14,12,"QUMRTEPIWZJZA","Direct","Chrome","M",52,783977393.549564,0
381632,2015-01-16 03:00:09,2015-05-03 15:57:00,28,"CIQVPINKAZRZW","SEO","Safari","M",53,2515737964.67943,0
182630,2015-01-20 21:14:18,2015-04-03 14:33:09,34,"PNHTPXZLQHXKB","Direct","Chrome","M",30,2578425209.30338,0
156296,2015-05-30 20:32:36,2015-08-21 18:30:40,21,"UBLEPDSHHARIC","Ads","IE","M",20,2065086085.96618,0
344967,2015-05-02 03:00:33,2015-05-11 12:24:44,55,"LQLSPNZOHWQNE","Ads","Chrome","M",40,4274072249.87044,0
292868,2015-01-12 20:22:13,2015-01-12 20:22:14,38,"DKQBYPKUVLFWM","Direct","Chrome","F",43,3563219220.72205,1
182509,2015-02-22 13:04:13,2015-04-27 21:29:48,70,"NRACJOVTXPJIX","Ads","Safari","F",30,2990512992.8236,0
144867,2015-06-07 05:16:25,2015-07-24 03:28:17,35,"SGPQUGIUIFABQ","Ads","FireFox","M",34,4066721280.47171,0
397599,2015-05-22 05:52:35,2015-09-17 09:16:50,75,"FYRAYQLCTWJPB","Ads","IE","M",22,3749766955.49796,0
217270,2015-02-07 08:24:08,2015-03-10 20:50:05,12,"OKFABGDWTBEOF","SEO","IE","M",27,2455435888.04314,0
336904,2015-07-05 09:42:49,2015-09-27 03:53:00,70,"UKBDEGLBODCSL","SEO","IE","M",27,479034675.52934,0
115783,2015-03-31 22:58:57,2015-06-12 18:55:09,21,"FDPTWDGNTHKQX","Ads","Chrome","M",30,4272681949.16815,0
250991,2015-03-07 00:44:43,2015-06-09 21:21:40,49,"EYRXWVFFGWAQD","Direct","Safari","M",43,206052215.976143,0
7732,2015-03-24 09:20:28,2015-03-29 20:55:28,23,"AATYSZMYNPSCH","SEO","Chrome","M",26,4055222178.86414,0
164946,2015-03-30 23:05:26,2015-05-16 23:09:56,14,"LDJGVNVAKVASY","SEO","Chrome","M",36,1357913998.48997,0
